corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
54,2,"[0.16691556660424034, -1.8129257170816415]","[6.581504797350752e-07, -1.9899114456138163]",3.9798311907629973,25,27
55,2,"[3.0227066344315263, -2.34667774707636]","[2.9848557490806193, -1.989913310231837]",12.934432432271013,27,29
56,2,"[-0.6249326519742864, -4.316606655055197]","[-0.9949576336977314, -3.9797843750522186]",16.914202849806838,28,30
57,2,"[-4.860408387425715, 4.737519766301953]","[-4.9746910560983135, 4.97469028562739]",49.74744586934573,26,28
58,2,"[3.4404364340449876, 2.0067758703994674]","[2.984857076413118, 1.989912241218419]",12.934432432414711,29,31
59,2,"[-0.9323218491978764, -3.3454661624745397]","[-0.9949585601145554, -2.984856769215149]",9.94956029880684,27,29
60,2,"[-3.518084683048079, -2.557512722794544]","[-3.9797826026771874, -2.984855700674523]",24.87384503425981,47,49
61,2,"[0.5040810465906738, 2.1974622484486384]","[0.9949574547906511, 1.9899122339837538]",4.9747902479248225,41,43
62,2,"[1.640421137589568, -2.2534768952735456]","[1.9899113477650772, -1.9899125275423324]",7.959662381280678,28,30
63,2,"[4.657820473991108, 2.43606442696467]","[4.974690802592639, 1.9899135674778121]",28.85355412551634,29,31
64,2,"[0.5565854977167426, 1.1440204414397668]","[0.9949573114253759, 0.9949586820372474]",1.9899181145357474,30,32
65,2,"[-0.8232953607394311, -2.5832346675081475]","[-0.9949585432870631, -2.984854174992887]",9.949560299042007,29,31
66,2,"[-1.4748397706110814, 2.6403441711551396]","[-0.994959684502036, 2.984855571165653]",9.949560298800941,32,34
67,2,"[-4.9726106764313, -3.931416161209178]","[-4.97469133009608, -3.9797824694130473]",40.79296672738521,21,23
68,2,"[-4.648932945697252, -4.702937064253746]","[-4.9746903041917365, -4.974690813865803]",49.747445869381025,28,30
69,2,"[3.6399163802727132, 2.085456480051443]","[3.9797827747438603, 1.9899123065853175]",19.89907498324859,28,30
70,2,"[-0.2644599901457898, -4.118178194933745]","[-8.711981158135679e-07, -3.97978418333145]",15.919243792632647,26,28
71,2,"[-0.08585343880363627, -0.2716490672070071]","[-1.7694025527687084e-07, -9.247525074824226e-07]",1.758699852416612e-10,26,28
72,2,"[-3.3464128521214445, -0.6773591118031561]","[-2.984856778956039, -0.9949577244211221]",9.949560298975156,27,29
73,2,"[-1.0393115197708962, 1.186305004054697]","[-0.994958879926996, 0.9949599357795533]",1.9899181145323759,24,26
74,2,"[1.3833589848846728, -4.656086939934264]","[0.9949596417249458, -4.974690401872306]",25.86868199202705,28,30
75,2,"[-1.2839668262249346, 1.288805536913781]","[-0.9949596537943887, 0.9949596957246958]",1.9899181146133227,26,28
76,2,"[0.03211528786009765, 3.6504559737684206]","[2.3066526923707225e-08, 3.9797829160601763]",15.919243792637104,28,30
77,2,"[1.625022787777997, -3.45155146668616]","[1.9899118376216893, -2.984856755542463]",12.934432432291775,30,32
78,2,"[-4.3973760266195985, 1.4583734088326716]","[-3.979784116009582, 0.9949595688295625]",16.91420284973963,31,33
79,2,"[-4.848524180053793, 0.8783419522402642]","[-4.974690360038396, 0.9949579288608533]",25.868681991943312,24,26
80,2,"[4.507957672191567, 0.7728555814490008]","[3.9797852958865967, 0.9949586261928695]",16.914202849960443,34,36
81,2,"[-1.1451399556452158, 1.4672713568496967]","[-0.9949586646940909, 0.9949599008519106]",1.989918114503137,31,33
82,2,"[-0.4274904013668701, 0.4671159225951733]","[-2.893575847156864e-07, 9.199491363653628e-07]",1.8451018490850402e-10,32,34
83,2,"[4.520599641871617, -1.1663089889200715]","[3.979785026633122, -0.9949586379944033]",16.914202849822537,40,42
84,2,"[4.722591373556882, 4.1507905736300925]","[4.974690112914418, 3.97978427861154]",40.79296672735815,26,28
85,2,"[-3.1150987797576044, -4.409740279038306]","[-2.984855807158895, -3.9797852070009907]",24.87384503430769,28,30
86,2,"[-4.0880332658951515, -4.9334085053281305]","[-3.979784959739295, -4.9746909245529505]",40.792966727284245,23,25
87,2,"[-4.152904081859293, 1.8739893597834945]","[-3.9797850160648727, 1.9899114987430928]",19.89907498338546,24,26
88,2,"[-4.391028239767255, -1.8536895457918843]","[-3.979784922133715, -1.9899121136757134]",19.899074983240368,28,30
89,2,"[3.5315231843272157, -4.881695378065143]","[3.979782864206888, -4.974691387944103]",40.79296672719903,35,37
90,2,"[3.2201572617107024, -2.2338071063203846]","[2.984856351810375, -1.9899129281279142]",12.934432432220216,26,28
91,2,"[-3.90999216515424, 2.0145885733289024]","[-3.9797826039274313, 1.9899126082497973]",19.89907498335404,22,24
92,2,"[1.3203747510260122, 3.8653134185170215]","[0.9949600347410699, 3.979783555904818]",16.9142028499601,26,28
93,2,"[2.40712748855179, 3.1076447271408503]","[1.989913577427826, 2.984855800179491]",12.93443243240054,28,30
94,2,"[-2.2319659768698217, -3.3030190716956387]","[-1.989912918640022, -2.9848569161208833]",12.934432432425577,26,28
95,2,"[2.5662950568023897, 3.1419877300967842]","[2.9848542825642994, 2.98485574978161]",17.909202483371878,30,32
96,2,"[5.0227726540868955, -0.8947949884269928]","[4.974691897423072, -0.9949576561635798]",25.868681991876798,23,25
97,2,"[-1.3105348014819005, 2.8304687179980474]","[-0.99495991495136, 2.9848552828150052]",9.949560298938362,26,28
98,2,"[-1.6301717478090971, 4.4109550141805025]","[-1.9899116225133686, 3.9797846906507033]",19.899074983225276,29,31
99,2,"[3.6701465788724414, -0.7271011596798118]","[3.9797826337160593, -0.9949580608907476]",16.914202849916876,27,29
100,2,"[2.5689197341849335, 2.6065190306271475]","[2.9848543842898474, 2.984855114131495]",17.909202483384483,30,32
101,2,"[-4.064011583120051, 4.122141764398763]","[-3.979784371191897, 3.979784768373649]",31.83848758513672,24,26
102,2,"[0.0537842938660571, 3.342924452943275]","[6.485430605790656e-08, 2.984856743695821]",8.954601241702552,27,29
103,2,"[-1.8426920854465356, 4.050157859801092]","[-1.9899112331936728, 3.9797842849084084]",19.899074983249303,24,26
104,2,"[-1.1345748097621695, -5.009022448841745]","[-0.9949600402727187, -4.9746917538905535]",25.86868199205144,23,25
105,2,"[4.151111438533261, -4.185224429709993]","[3.9797845517971377, -3.979784746026479]",31.838487585171563,25,27
106,2,"[-1.850228351074152, 4.608634542600243]","[-1.989912158766141, 4.974690144019283]",28.853554125402,29,31
107,2,"[4.614217184640574, 0.7520039743824496]","[4.974690264766244, 0.9949584675425974]",25.868681991889694,29,31
108,2,"[1.3500130526187446, -0.5279178549420056]","[0.9949586921681849, -0.9949577067669857]",1.9899181143590035,33,35
109,2,"[-2.1175216978118194, -1.7544750554120605]","[-1.9899126925776467, -1.98991093847445]",7.9596623814820315,25,27
110,2,"[1.7665889902288736, 2.584315181441843]","[1.989912078199379, 2.9848542110786904]",12.934432432484334,29,31
111,2,"[2.985769407752689, 2.9656897822162316]","[2.9848557662007345, 2.9848543171602437]",17.9092024833531,19,21
112,2,"[-4.186049504781411, -0.05713607984556557]","[-3.9797853294781507, -3.1468276310040916e-07]",15.919243792905974,24,26
113,2,"[-4.530598297429563, 0.5071757549950515]","[-4.974690798965234, 0.9949576379181577]",25.868681991902346,38,40
114,2,"[-0.598727665936619, 3.970090831444989]","[-0.9949571587025638, 3.9797838522340805]",16.91420284998856,28,30
115,2,"[-1.5266302714667144, -3.9212337517813163]","[-1.9899107487935745, -3.9797838560784076]",19.899074983452195,33,35
116,2,"[-3.655765175778961, 2.6778688687869154]","[-3.9797829771625466, 2.984855078078451]",24.873845034178686,28,30
117,2,"[1.2105529683585132, -4.084503796502628]","[0.9949595827154717, -3.979784250335217]",16.914202849761867,25,27
118,2,"[-4.258746305382426, 2.0579239061413883]","[-3.9797853445069586, 1.9899124641379626]",19.899074983459666,25,27
119,2,"[-4.374906814830658, 3.295847007133248]","[-3.979784745896422, 2.9848561207070183]",24.873845034137673,28,30
120,2,"[2.111920406082521, -4.286988486226947]","[1.989912496672168, -3.9797849685332474]",19.89907498327102,26,28
121,2,"[-4.2512618077676345, 4.983189283852037]","[-3.9797852671294036, 4.974691424591724]",40.792966727393484,25,27
122,2,"[-1.287467051457328, -1.324624414035037]","[-0.9949592689760942, -0.9949595148335884]",1.9899181144181917,27,29
123,2,"[3.2030675687168264, 4.579825432410714]","[2.9848557781305196, 4.974689939219399]",33.828324176443246,30,32
124,2,"[4.976650893546197, 2.5945926170515623]","[4.974691391963454, 2.9848544957593903]",33.828324176316144,29,31
125,2,"[-1.2671018441634225, -4.264952661005632]","[-0.9949595231541226, -3.9797848015858346]",16.91420284988468,26,28
126,2,"[2.837984419096953, 0.5980595172946437]","[2.9848555583782748, 0.994957142232408]",9.94956029902776,28,30
127,2,"[-0.7759666253109625, 4.161068903370096]","[-0.9949575843325805, 3.9797846048469467]",16.914202849883925,25,27
128,2,"[-3.9813377811850104, -0.07551893206160187]","[-3.979783886101776, -1.1622121961839324e-06]",15.919243792729638,22,24
129,2,"[-5.003738677581629, -0.3209150259801472]","[-4.974691460134692, -1.433774493723931e-06]",24.873722934950997,26,28
130,2,"[-4.543454457017986, -3.9033045374149435]","[-4.974690431860416, -3.979783856858457]",40.792966727183945,34,36
131,2,"[-3.9165312330024458, 1.5279134936684908]","[-3.979783855706747, 1.9899108900656428]",19.89907498337308,33,35
132,2,"[2.5194995636779343, 0.8536961545949149]","[2.984854698659535, 0.9949586363845884]",9.949560298778744,37,39
133,2,"[4.73264689637931, -1.2813252656772702]","[4.974690232532103, -0.9949596318027804]",25.86868199209436,26,28
134,2,"[-2.1943082364737463, 3.774455072660074]","[-1.9899130901518556, 3.979782660325584]",19.899074983444233,25,27
135,2,"[-2.830378613560805, 4.74339880387186]","[-2.9848552824650385, 4.9746903459225384]",33.82832417627776,26,28
136,2,"[-4.995538179176281, 4.811559185486224]","[-4.974691525768233, 4.974689898002017]",49.74744586952463,24,26
137,2,"[-4.6780425016261, 4.005305484268248]","[-4.974690145402531, 3.9797838946536683]",40.79296672730788,27,29
138,2,"[0.28365935704371026, 5.047959512261635]","[1.0236404178599794e-06, 4.97469156452026]",24.873722934756014,26,28
139,2,"[-4.364323177109516, 0.5514678722695248]","[-3.9797840372026254, 0.9949577045083143]",16.91420284973365,31,33
140,2,"[4.805657964739573, 0.23652192430232422]","[4.974690430507694, 1.152009196991858e-06]",24.873722934986205,25,27
141,2,"[1.3250420545050883, 2.00446657520248]","[0.994960097086882, 1.9899122631297548]",4.974790248069905,26,28
142,2,"[-0.4654994967780022, 1.3061947400608096]","[-1.4243312875716136e-06, 0.9949587359644505]",0.9949590574976899,31,33
143,2,"[0.863378554092546, 4.107858027427727]","[0.9949578147231657, 3.979784663787851]",16.914202849816164,24,26
144,2,"[-4.654629065303472, -2.2429369385755615]","[-4.974690383039836, -1.9899125050078905]",28.853554125309884,28,30
145,2,"[4.612213596943962, 3.996301147042984]","[4.974690223611686, 3.9797838685036044]",40.792966727270695,29,31
146,2,"[-0.4540748514742994, 1.230157801487736]","[-9.429034023570026e-07, 0.9949586906912374]",0.9949590572702327,31,33
147,2,"[-2.2796166862732012, -3.193639324428684]","[-1.9899132206298902, -2.984856238505274]",12.934432432290999,26,28
148,2,"[-0.3717283334145831, -1.5016731850132192]","[-9.575905087537393e-09, -0.9949597647177405]",0.9949590573451967,37,39
149,2,"[0.8566385853529299, -4.323997317478556]","[0.9949583182265616, -3.9797853492202706]",16.914202850011343,26,28
150,2,"[4.857802830501545, 4.978798023471133]","[4.974689858686635, 4.974691435060283]",49.74744586954475,23,25
151,2,"[2.0291759515621903, 0.3696267913637925]","[1.9899122816911572, 1.4627133541359142e-06]",3.9798311909790076,27,29
152,2,"[-1.9504372092280038, 3.2132610017991547]","[-1.9899120979883431, 2.9848567246038438]",12.934432432251661,25,27
153,2,"[1.891647206951724, -3.454802541108313]","[1.9899122044222193, -2.984856839581702]",12.934432432297282,30,32
154,2,"[4.207894369216947, 3.3027813675332505]","[3.9797844898517214, 2.9848569137622367]",24.873845034317007,26,28
155,2,"[4.6059511121093015, 2.311367765896806]","[4.974690078629864, 1.9899125167012994]",28.853554125449516,29,31
156,2,"[1.1613716063824882, -0.837191308384063]","[0.9949597013060086, -0.9949575915111358]",1.9899181146279386,24,26
157,2,"[4.431139669545096, 3.748494228484181]","[3.979784986835846, 3.9797836550778496]",31.838487585181113,29,31
158,2,"[-4.656960818112621, -4.85000218114814]","[-4.974690412915953, -4.974691252054686]",49.747445869275595,28,30
159,2,"[-1.265015123168772, 3.1800661072059695]","[-0.9949595084727997, 2.9848561877551236]",9.94956029877746,26,28
160,2,"[4.989707564185031, -3.5797310350998712]","[4.974691395828807, -3.979782670053481]",40.79296672728257,30,32
161,2,"[0.963898525205864, -1.21967762809834]","[0.9949585346984072, -0.994959651339326]",1.9899181143924416,25,27
162,2,"[4.811923433621536, 3.503297772909657]","[4.974691380592189, 2.9848571163857764]",33.828324176424886,34,36
163,2,"[3.4644859362420517, -0.3205820436995044]","[2.984857168686521, -1.8922641519202337e-07]",8.954601241919525,30,32
164,2,"[-0.8722482960623088, -2.320311583429568]","[-0.9949583630233261, -1.9899136232834467]",4.9747902480446475,26,28
165,2,"[-4.542714914294507, 3.734757132851745]","[-4.974690376402494, 3.9797838411960913]",40.79296672720545,34,36
166,2,"[3.2041063334919935, 5.117108974449978]","[2.9848566592826713, 4.974691970177251]",33.828324176276325,25,27
167,2,"[5.085561211636791, 0.5676206653709048]","[4.974691427404499, 0.9949576433309505]",25.868681991831824,30,32
168,2,"[2.7544311314484275, 4.554401073996064]","[2.984855660842208, 4.974690045882995]",33.82832417638396,32,34
169,2,"[3.5803892805366937, -2.587155438149656]","[3.9797826896334585, -2.9848548532221115]",24.87384503436022,30,32
170,2,"[-0.5064280544246422, -3.7974075888486913]","[-0.9949573297920364, -3.979783858838022]",16.914202849894004,38,40
171,2,"[4.649482519129317, 1.0872282567770117]","[4.974690312187249, 0.9949587069600011]",25.86868199186442,28,30
172,2,"[-2.778697671644542, 1.7582150083159727]","[-2.9848550381190964, 1.9899114759590293]",12.934432432241579,26,28
173,2,"[1.2096331822888535, -1.4524137673437134]","[0.9949587127222649, -0.9949599328480997]",1.9899181145203428,30,32
174,2,"[-3.957170255875799, 1.7569095228702682]","[-3.9797837749369216, 1.9899109651305251]",19.899074983335684,25,27
175,2,"[0.2079508572548434, 2.788540331372947]","[9.18138010151741e-07, 2.9848546954320594]",8.954601241853974,25,27
176,2,"[0.20647425138681186, 3.6063385632618514]","[1.2014367966882777e-07, 3.9797827464916993]",15.919243792708544,29,31
177,2,"[0.531526029050732, 0.6240048285223558]","[0.9949573790837212, 0.9949585028927993]",1.9899181145042775,32,34
178,2,"[3.8569328912214536, -0.9883354499850547]","[3.9797823655102778, -0.9949585779735769]",16.914202849995263,23,25
179,2,"[-3.747684060665439, -4.825265394551409]","[-3.9797829330924124, -4.974690907360477]",40.792966727218754,26,28
180,2,"[2.6126054980978584, 1.2319698058594781]","[2.9848542519844883, 0.9949588824534275]",9.949560299006889,28,30
181,2,"[2.08977682533605, -2.939246986148754]","[1.9899131852963432, -2.9848552487522033]",12.93443243226079,23,25
182,2,"[-3.7235560899914777, -4.971062623560889]","[-3.979782698751686, -4.974691382059293]",40.7929667272693,26,28
183,2,"[-1.529983397820447, 0.920757113391443]","[-1.989911075725582, 0.9949586331615424]",4.97479024791288,33,35
184,2,"[-1.1034209781787414, -0.6402567984770142]","[-0.9949587753300034, -0.9949572671971145]",1.9899181145627658,27,29
185,2,"[4.1385850316159845, -1.5538640176814047]","[3.979783891542286, -1.9899111943395842]",19.899074983229703,31,33
186,2,"[0.1432523689964622, 2.904606850469306]","[8.888212650949774e-07, 2.984855196210729]",8.954601241694077,24,26
187,2,"[-1.0594019090301936, 1.2501678103334246]","[-0.9949588525220958, 0.9949599209202524]",1.9899181145222826,25,27
188,2,"[3.7106043775666704, 4.603091186254255]","[3.979783566580946, 4.97469000282162]",40.792966727398195,29,31
189,2,"[-3.613967555286652, 4.368257281653702]","[-3.9797828854794424, 3.9797843610850623]",31.83848758515944,29,31
190,2,"[-0.08072915886552856, -2.4755774638186665]","[-1.3210779308508807e-08, -1.989913707043487]",3.979831190983915,31,33
191,2,"[-0.4184498561202039, 4.915533570923285]","[-1.10389898654525e-06, 4.974691356133692]",24.87372293478422,29,31
192,2,"[-0.07559071751301527, -1.7535835106559161]","[-2.5535735848727384e-07, -1.9899109285569658]",3.979831190904294,25,27
193,2,"[1.3660247482032721, -2.660908863711303]","[0.9949594506150169, -2.9848549484115963]",9.94956029882323,28,30
194,2,"[-4.343159520167282, -3.8002716476349523]","[-3.97978492844017, -3.979783510724208]",31.83848758517165,27,29
195,2,"[-3.8088106090724105, -3.564516418434106]","[-3.979783816583307, -3.9797827399666073]",31.838487585170462,31,33
196,2,"[-3.6984097520700403, 1.4425573867849177]","[-3.97978365893946, 0.9949596437224664]",16.914202849763505,30,32
197,2,"[-3.257547935752757, -1.5803670187636407]","[-2.9848558902315427, -1.9899108255343254]",12.934432432440786,29,31
198,2,"[4.063113317437561, -0.26663280370818754]","[3.979784166670341, -1.4704139387564395e-06]",15.91924379290895,25,27
199,2,"[1.7157912424553183, -3.3554445188953106]","[1.989911569463703, -2.984856878910052]",12.934432432402465,27,29
200,2,"[-3.1509604473992114, -4.701505369431256]","[-2.9848559373408388, -4.974690427819026]",33.82832417622197,27,29
201,2,"[-3.390104954141035, -2.2672349283127438]","[-2.984856747470453, -1.9899125603438483]",12.934432432278488,28,30
202,2,"[-3.3074126410061124, -4.211686054327751]","[-2.984856960863295, -3.9797845066969115]",24.87384503434424,26,28
203,2,"[-3.8846886799298477, -0.4016254153448884]","[-3.979783771150386, -1.373331969874624e-06]",15.919243792837273,28,30
204,2,"[-3.0071427235246846, -1.3898766228677073]","[-2.9848557181762145, -0.994959732024579]",9.949560298817847,28,30
205,2,"[0.03499285355373427, 1.9496430451647004]","[8.659826026739533e-07, 1.9899111927730249]",3.9798311909174027,21,23
206,2,"[-4.717443688027147, 3.0659624848285967]","[-4.974690045792987, 2.9848558734834305]",33.82832417638956,26,28
207,2,"[1.3096999883868952, -4.2827875128435515]","[0.994959402659026, -3.979784511360684]",16.914202849754293,27,29
208,2,"[3.8254451108533987, 4.309733381445768]","[3.97978340382962, 3.9797851839036045]",31.83848758530885,26,28
209,2,"[-4.494561691086195, -2.284772882972634]","[-3.979785346791382, -1.9899122836523198]",19.89907498345098,32,34
210,2,"[3.135501105080949, 2.542179229528662]","[2.984855717966275, 2.9848543940962595]",17.909202483311425,32,34
211,2,"[-3.230504761790696, -2.9762629290320866]","[-2.984856860012439, -2.984855670832496]",17.909202483239486,25,27
212,2,"[-1.3263656674162485, -0.15848463164394122]","[-0.9949595293949615, -2.2296894290774638e-07]",0.9949590572608376,27,29
213,2,"[1.2109288604702302, -1.3423243308055306]","[0.9949589827533455, -0.9949596805750506]",1.9899181144258797,27,29
214,2,"[-0.3836445067965659, 2.5341024064896667]","[-8.442355572148021e-08, 2.9848544086293756]",8.954601241818313,33,35
215,2,"[-4.744364002400277, -2.5350456899172276]","[-4.974691359021172, -2.984854491317726]",33.82832417631846,33,35
216,2,"[2.184699759457817, 4.046918017916922]","[1.9899135525499752, 3.979784265009357]",19.899074983392236,24,26
217,2,"[0.11957700726442155, 0.328842089116832]","[1.5592197318852216e-07, 9.345229502682337e-07]",1.780851022203933e-10,27,29
218,2,"[-4.022558603880693, -0.5384973637278243]","[-3.9797838680596875, -0.9949571388710823]",16.914202850000272,31,33
219,2,"[0.3340008084994368, -2.637102042780368]","[5.936828853921495e-07, -2.984854689186701]",8.954601241759143,28,30
220,2,"[-2.362949315078339, -1.2566101698086642]","[-1.9899135089984559, -0.9949591291755592]",4.9747902480173,27,29
221,2,"[-4.914470934756082, -1.8219093444282546]","[-4.974690964925808, -1.9899110272313891]",28.85355412542006,24,26
222,2,"[-2.954772408355383, -1.7664271136981542]","[-2.9848555935488132, -1.9899110637264383]",12.93443243231441,25,27
223,2,"[-3.8936357701708677, 3.998999354776525]","[-3.979782892385747, 3.979784052013679]",31.838487585114674,23,25
224,2,"[0.9583867243934581, 1.8340077480395731]","[0.9949584360637145, 1.9899111504724574]",4.974790247887766,24,26
225,2,"[2.961113483339145, -0.015951882966453113]","[2.9848546601374344, -6.501516621955974e-07]",8.954601241784859,20,22
226,2,"[-4.229936249984782, 0.3799709882219293]","[-3.9797841302319727, 1.0064387832733752e-06]",15.919243792676827,28,30
227,2,"[0.8892530485338019, 2.513300215647539]","[0.9949586376265104, 2.9848543743667135]",9.949560298927913,44,46
228,2,"[-0.699806246608083, -3.813577699373427]","[-0.994957418148628, -3.9797833500823185]",16.914202849900953,26,28
229,2,"[-2.2141347246210614, -1.4020372848779767]","[-1.9899124525222094, -0.9949599385109268]",4.974790247992416,28,30
230,2,"[1.4941925512355967, 0.7247698398096576]","[0.9949601232161651, 0.994958620509877]",1.9899181146242544,34,36
231,2,"[-1.4735695268060547, 4.981916147640113]","[-0.9949596254768972, 4.974691391777732]",25.868681991829007,32,34
232,2,"[1.0831341502145246, -2.6907976526234165]","[0.9949588187648406, -2.984854214165465]",9.949560299023437,26,28
233,2,"[-4.077747480367066, -3.5547224147524403]","[-3.9797838712496274, -3.9797828825636157]",31.838487585111224,32,34
234,2,"[-2.601392861342637, -3.47462273782215]","[-2.9848553125174253, -2.9848569241214387]",17.909202483299282,31,33
235,2,"[-3.209553673714629, -2.200625472575006]","[-2.984856697647562, -1.989913131630664]",12.934432432396896,25,27
