corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
38,2,"[-0.1996088600798318, -4.045514972997889]","[-1.4242305550580673e-06, -3.979784256419726]",15.919243792894836,24,26
39,2,"[-2.641459037567719, 4.98342495505558]","[-2.984854745646435, 4.974691398684869]",33.82832417620952,28,30
40,2,"[-3.6608456406885046, -0.011385308658113935]","[-3.979782491693707, -1.3473782058095585e-08]",15.919243792830194,27,29
41,2,"[1.2099147194175393, 2.0732412983716246]","[0.9949595780895244, 1.989912519054397]",4.9747902478388735,25,27
42,2,"[0.6108025189060005, -5.019946522427559]","[0.9949574133036678, -4.974691430591533]",25.868681991933073,28,30
43,2,"[-1.777036203581523, 0.18136722825944496]","[-1.989911164133105, 7.416371896548323e-07]",3.9798311908897155,25,27
44,2,"[-4.220247048756907, -1.5295802244179892]","[-3.979783880986984, -1.9899110430107518]",19.899074983296412,33,35
45,2,"[-4.780000165976406, -4.315356189132587]","[-4.9746909393816585, -3.97978470048595]",40.792966727182616,27,29
46,2,"[-1.0555056516956567, -3.760990678599062]","[-0.9949588389946588, -3.9797825055495153]",16.914202849924063,25,27
47,2,"[0.6916182861983557, 1.9401212839656008]","[0.9949573207827364, 1.989912129302426]",4.974790247993408,26,28
48,2,"[3.0780077988770094, -3.070461498933145]","[2.9848566027743355, -2.9848565252843593]",17.909202483268793,23,25
49,2,"[-3.404978357667126, -4.049225314975741]","[-2.984856971540084, -3.979783916938505]",24.873845034267976,28,30
50,2,"[1.3970457553268396, 2.114311439225868]","[0.9949598468939782, 1.989912331841216]",4.974790247939244,28,30
51,2,"[-4.796557876985426, 4.466813401535384]","[-4.974691303826307, 3.979785302364375]",40.79296672741451,30,32
52,2,"[-4.587814055408923, 0.4228744734829615]","[-4.974690209971977, 7.245852126725947e-07]",24.873722934919588,30,32
53,2,"[2.1407797191773845, 3.7987238271599173]","[1.989912796538387, 3.979782896161738]",19.89907498326128,25,27
54,2,"[2.1922501850360607, 3.0896955706346683]","[1.9899130770141045, 2.9848560761862597]",12.9344324322097,25,27
55,2,"[-1.6440300283616658, 3.223809164764286]","[-1.9899108311583495, 2.9848561052499893]",12.934432432462856,27,29
56,2,"[-4.2996239730209265, 4.042922558059803]","[-3.9797850817888465, 3.979784000139316]",31.83848758522055,26,28
57,2,"[0.487345931814259, 3.249129164415936]","[1.2200495755242555e-06, 2.9848557154513458]",8.954601241782367,34,36
58,2,"[-0.48826076653260664, 1.4702355988124154]","[-1.3413008045768537e-06, 0.9949589495109735]",0.9949590574695026,34,36
59,2,"[0.2703632479857996, 2.371476702774598]","[5.518730062104594e-07, 1.9899136360645466]",3.979831191003889,27,29
60,2,"[-4.284108984006763, -4.501994659936627]","[-3.9797838929954072, -3.9797852868454546]",31.838487585323776,33,35
61,2,"[-2.5896628837361004, -3.4862624756409515]","[-2.984855406536938, -2.9848568925959635]",17.909202483271564,32,34
62,2,"[3.8070637219041457, -2.875248769453626]","[3.9797829668217326, -2.9848552607653316]",24.873845034143933,25,27
63,2,"[4.872860219587905, -1.6701870922638657]","[4.974691214842061, -1.989911193709569]",28.85355412531654,27,29
64,2,"[-3.2551125433477193, 2.966512713138987]","[-2.984857087941879, 2.984855636129605]",17.909202483354747,25,27
65,2,"[1.6251676211289716, -0.018475863519856972]","[1.9899111502092015, -1.3208236202875606e-08]",3.9798311907865624,28,30
66,2,"[0.5669227616013437, 2.244626209507982]","[0.9949576265243849, 1.9899123339535707]",4.9747902478520984,30,32
67,2,"[-2.7806234487675012, 5.082459300421038]","[-2.98485462354109, 4.974691816491656]",33.82832417629402,25,27
68,2,"[4.8618819803830595, 1.5393350281926335]","[4.974691374230127, 1.989911111663726]",28.85355412534564,32,34
69,2,"[-3.076685302485554, 1.8455372024964234]","[-2.9848562383092423, 1.989911259344393]",12.93443243228608,24,26
70,2,"[-4.3806882920532395, -4.806118377412546]","[-3.9797848034706873, -4.974691175772737]",40.792966727187896,28,30
71,2,"[-2.481327221645172, -0.38274092298940143]","[-1.9899133833251024, -1.382596147468247e-07]",3.9798311908195547,32,34
72,2,"[3.771110455381817, 2.326211274406994]","[3.979783405575585, 1.9899131190617985]",19.899074983211516,27,29
73,2,"[2.4853147770878055, -0.7629482552517084]","[1.9899136473380794, -0.9949586035122626]",4.974790248043275,32,34
74,2,"[-1.5776256763190997, -1.3205630670376682]","[-1.9899113303648563, -0.9949588231949145]",4.9747902478157755,30,32
75,2,"[4.993531532657232, -4.70928187993618]","[4.974691436032931, -4.974689929977082]",49.74744586950296,26,28
76,2,"[3.758402520293873, 0.8056361837813082]","[3.9797830193147, 0.9949581395455833]",16.914202849743212,26,28
77,2,"[-0.6285781074985941, 2.306638442650998]","[-0.9949576806899201, 1.989912683527109]",4.974790247869034,28,30
78,2,"[-0.13651003981104282, 3.823853957956204]","[-8.358485460931333e-07, 3.979782600057923]",15.919243792912702,24,26
79,2,"[4.103187087475287, -0.8015777088158167]","[3.9797843275008593, -0.9949577839746641]",16.91420284974229,25,27
80,2,"[-2.285283356313072, 0.9456673647960292]","[-1.9899132664948485, 0.9949585377774766]",4.974790247860549,26,28
81,2,"[4.222600659114916, -2.9628191845819742]","[3.9797850104409176, -2.9848556228375456]",24.873845034210085,25,27
82,2,"[1.2591778156900633, 1.3471766537474101]","[0.9949591392598941, 0.99495973393655]",1.9899181144747917,27,29
83,2,"[2.3870773495324773, -3.7727469042968598]","[1.9899132552873566, -3.979783588586175]",19.899074983236787,28,30
84,2,"[2.2100476383445873, 4.188493011616164]","[1.9899131969630373, 3.9797847666909596]",19.89907498336101,25,27
85,2,"[-3.280044965168722, -2.687556352779493]","[-2.984856313684071, -2.984854771077824]",17.909202483218955,27,29
86,2,"[4.82708576298639, -3.2667960042548247]","[4.974690915970015, -2.9848566164748496]",33.82832417623894,26,28
87,2,"[3.62890335610449, -0.07907474997212383]","[3.9797825903661725, -5.884822699238719e-08]",15.919243792779609,28,30
88,2,"[-2.5883537981114673, 3.7964789890305175]","[-2.9848543345827085, 3.9797837272515357]",24.873845034320798,29,31
89,2,"[-0.5600741887727052, 0.15172970424002763]","[-0.9949574337759558, 4.616196185923094e-08]",0.9949590573811058,30,32
90,2,"[-1.4414502973463992, 0.9518167186936566]","[-0.9949596178987239, 0.9949586261197666]",1.9899181143771454,30,32
91,2,"[-3.445515544729367, -1.1153250646859707]","[-2.9848572268697264, -0.9949586942214278]",9.949560299040748,29,31
92,2,"[4.806782180713344, -2.476713649140454]","[4.974691361644798, -1.989913166732519]",28.85355412526885,32,34
93,2,"[1.6049834449028326, -1.7900537423391247]","[1.9899107643059597, -1.9899120225726397]",7.9596623815445025,28,30
94,2,"[2.8003648070307907, -3.7798537142440978]","[2.984854794439264, -3.9797827171716667]",24.873845034368046,25,27
95,2,"[4.810967501604298, -0.47319509623153433]","[4.974691362786625, -1.2270987083760488e-06]",24.87372293484112,32,34
96,2,"[-2.7028432553322093, -4.36739330734067]","[-2.9848552184729407, -3.9797846788300038]",24.873845034126393,28,30
97,2,"[-3.381679051903583, 0.2024852332136211]","[-2.984856646904414, 1.9294654469271188e-07]",8.954601241671089,28,30
98,2,"[-1.6690874733436285, 3.367765666637921]","[-1.9899115980824198, 2.9848565107445175]",12.934432432250581,28,30
99,2,"[-0.7077117577031071, -2.57316584870267]","[-0.9949584872612385, -2.9848545256604506]",9.949560298857635,30,32
100,2,"[1.199564662825268, 2.117398700906965]","[0.9949595060002492, 1.989912692055707]",4.974790247838495,25,27
101,2,"[-3.4094908630942733, -3.4035792252076273]","[-2.9848565201095734, -2.9848564550622267]",17.90920248321881,29,31
102,2,"[-4.74448458820052, 2.420756634272159]","[-4.974691158213619, 1.9899132403426698]",28.85355412530755,29,31
103,2,"[1.6773583628472837, -0.2597798323219056]","[1.9899112694207808, -5.057003562041289e-07]",3.979831190788932,27,29
104,2,"[3.5243053974445795, 3.130062366208544]","[3.9797827107806136, 2.984855702351049]",24.873845034208593,37,39
105,2,"[0.8740286914227422, 3.771097912455768]","[0.9949581906253605, 3.9797826235431493]",16.914202849895474,25,27
106,2,"[-3.0121860092234933, -3.9739430973672665]","[-2.984856870872044, -3.9797835952234886]",24.87384503423265,20,22
107,2,"[-2.3577639780660262, -4.535430593645416]","[-1.989912255079505, -4.974690145176055]",28.853554125400407,35,37
108,2,"[0.31917596673056803, 4.470842289100406]","[1.1261712010705674e-07, 3.979784839058231]",15.919243792652576,31,33
109,2,"[-4.7171221435544615, -3.8695944805373257]","[-4.974690041455504, -3.979783570152626]",40.79296672737706,26,28
110,2,"[-0.48948195037762243, 4.442880179485747]","[-9.273261417088692e-07, 3.9797839293049484]",15.919243792633074,35,37
111,2,"[-1.882561485038075, 0.07408444096913858]","[-1.9899111251357244, 6.86741847905073e-07]",3.9798311908909767,23,25
112,2,"[-4.694293923323985, -3.60096562214821]","[-4.974691006292091, -3.9797826290037963]",40.792966727331105,29,31
113,2,"[4.983092459098592, 4.762815451505106]","[4.974691424210071, 4.974689959156959]",49.74744586948624,25,27
114,2,"[-5.069414595231645, 4.6265526827339665]","[-4.974691474470132, 4.974689885079573]",49.747445869530026,28,30
115,2,"[1.424588163230724, 3.767483335885026]","[0.99495978096615, 3.9797836875409778]",16.9142028498199,29,31
116,2,"[-0.46346387830928304, 0.1597033326515227]","[-1.3122225473317727e-06, 2.9830595461799727e-08]",3.417941485395204e-10,31,33
117,2,"[-0.11421101816913737, 1.7086899972721081]","[-2.4474972629764587e-07, 1.9899110594815288]",3.9798311908389685,26,28
118,2,"[-3.6899711512953557, -4.813070439703778]","[-3.979782874332698, -4.974691059855149]",40.792966727216545,27,29
119,2,"[-1.966797398106205, 2.0959310104232625]","[-1.9899120185505086, 1.9899132505995345]",7.959662381322083,23,25
120,2,"[-3.0530206502610087, 1.775948117247153]","[-2.984855939003663, 1.9899111542569516]",12.934432432282993,25,27
121,2,"[4.811899352138449, -4.1584566703163555]","[4.974690485869794, -3.9797845906675864]",40.792966727269196,25,27
122,2,"[1.7674456906252933, -0.5759977543211914]","[1.989912079323994, -0.9949572732372131]",4.974790248021247,29,31
123,2,"[3.769776684825655, -3.3059861560587684]","[3.9797831013655696, -2.9848569460937626]",24.87384503436806,26,28
124,2,"[1.9724897507959245, 3.4623005659966486]","[1.9899122289684845, 2.9848570817395057]",12.934432432417601,30,32
125,2,"[4.5528496074139975, 1.876459809685973]","[4.9746899370580895, 1.9899122210273112]",28.853554125510414,32,34
126,2,"[-0.02893041655370432, 1.20675573966043]","[-9.45441516826931e-08, 0.9949595555113618]",0.9949590572621183,25,27
127,2,"[3.777587041062074, 0.7230438055816162]","[3.9797831528416174, 0.9949576475702331]",16.914202849847705,26,28
128,2,"[-4.808836508704391, 4.412914641991452]","[-4.97469118125238, 3.9797852674186904]",40.79296672740203,28,30
129,2,"[1.9407539305631865, 1.8074970703590045]","[1.9899119513444123, 1.9899108664186216]",7.959662381494113,24,26
130,2,"[-2.9114864394473763, 1.6269872151824094]","[-2.984855639866134, 1.9899111771138798]",12.93443243226288,28,30
131,2,"[-1.0868284861014175, 1.548625684904879]","[-0.9949586528072056, 1.9899109824954966]",4.974790247957392,31,33
132,2,"[-4.028487369646175, 1.6163359191350892]","[-3.979783899910475, 1.9899110033762597]",19.899074983315643,28,30
133,2,"[5.113996551891625, -4.626308722067907]","[4.9746915179487186, -4.974689879235521]",49.74744586953527,28,30
134,2,"[4.886263646426289, -0.9532624821978049]","[4.974690306191548, -0.994958255400334]",25.868681991894988,23,25
135,2,"[3.7965153314535334, 2.891627356756721]","[3.979782876646123, 2.9848553382368874]",24.87384503416496,25,27
136,2,"[0.6862465125034785, 2.441719902733584]","[0.99495845383152, 1.9899131401138113]",4.974790247816746,30,32
137,2,"[3.875999347725803, -0.9816031062934227]","[3.97978265193241, -0.9949585170683063]",16.91420284984507,23,25
138,2,"[-1.7711804255924357, 1.7161562681711073]","[-1.9899115549006632, 1.9899111376448861]",7.959662381437272,26,28
139,2,"[3.152342445478488, 2.6857997801125455]","[2.9848559399003176, 2.9848547540151533]",17.909202483162424,27,29
140,2,"[3.0496117643124174, -0.6596268563155663]","[2.9848557836713105, -0.9949575391315036]",9.94956029882094,27,29
141,2,"[3.2546223736322206, -3.8890592730049693]","[2.9848570829276713, -3.9797834821667477]",24.873845034353828,25,27
142,2,"[0.45556836311909965, -5.0610313164992355]","[9.893733664694523e-07, -4.974691407977146]",24.873722934736477,31,33
143,2,"[-1.796241101821232, -1.367433882916886]","[-1.9899119020185663, -0.9949600070771321]",4.974790248041026,27,29
144,2,"[-1.063191637921225, 2.0015841965041883]","[-0.9949596760327827, 1.9899124110573294]",4.974790247867413,22,24
145,2,"[-1.1411650429916596, -0.5253773043452865]","[-0.9949586471657137, -0.9949575437151837]",1.9899181144238973,33,35
146,2,"[-2.687548099846887, -1.2979016537155577]","[-2.9848547709986457, -0.9949593274776694]",9.949560298845492,27,29
147,2,"[-2.792759016825329, -4.370473740611137]","[-2.9848553462879734, -3.979785253858283]",24.873845034355586,27,29
148,2,"[1.0593135962253095, 1.7224990572033665]","[0.994958767121942, 1.9899111989130946]",4.974790247862717,26,28
149,2,"[1.2235811431384525, -0.3738209914821393]","[0.9949588671480465, -9.296651741495381e-07]",0.9949590572752012,28,30
150,2,"[-1.2309936109646866, 3.720536571615491]","[-0.9949593049427401, 3.9797826646191803]",16.91420284992448,26,28
151,2,"[0.19539747979487299, -0.2131775730715546]","[8.306565043350455e-07, -9.570418362040782e-07]",3.186020336443107e-10,25,27
152,2,"[-4.857425246142099, -1.625622245108159]","[-4.97469126285058, -1.9899111570286103]",28.853554125329055,28,30
153,2,"[-1.2267968636328237, -1.036054723615739]","[-0.9949597083504116, -0.9949587729269033]",1.9899181144175326,25,27
154,2,"[0.8209650608878825, 0.3440900784832355]","[0.9949583733035688, 1.0929813759472707e-06]",0.9949590573441505,27,29
155,2,"[1.1049481502048728, 2.7124045981913936]","[0.9949588695000082, 2.9848544988737884]",9.949560298876388,26,28
156,2,"[3.2049739644527966, 2.2335803005593027]","[2.9848566652974418, 1.989913381445659]",12.934432432485552,25,27
157,2,"[4.664562646578532, -4.933298353394057]","[4.974689929162651, -4.974691326906021]",49.747445869503835,27,29
158,2,"[-3.115233426600488, -5.042556160223825]","[-2.984857011835768, -4.974692105250556]",33.82832417646855,23,25
159,2,"[1.510141072943135, 4.075832821247865]","[1.989911274489626, 3.9797838604967795]",19.899074983197796,40,42
160,2,"[-2.6267412830586956, 4.3728337387141805]","[-2.9848545328633236, 3.9797847265696364]",24.873845034365747,28,30
161,2,"[-4.502861923434897, 4.448624914488467]","[-3.979785381021094, 3.979784070442975]",31.838487585386872,33,35
162,2,"[-1.5193836826661435, -4.081450716680023]","[-1.989911105038303, -3.979783862840865]",19.899074983267848,35,37
163,2,"[-0.14467318593202538, -2.490607946541999]","[-9.519315683552847e-09, -1.9899134172312751]",3.979831190831444,33,35
164,2,"[-2.20290148390991, -1.9733507591548256]","[-1.9899137457909, -1.9899121409603766]",7.959662381562575,24,26
165,2,"[3.1029851938064743, 0.4010114731546057]","[2.984855795913717, 1.360194635732367e-06]",8.95460124185584,28,30
166,2,"[-1.9322091606425227, 1.1298179411038038]","[-1.9899116799629537, 0.9949599813424292]",4.974790248066109,23,25
167,2,"[2.2133829040455018, -2.3283302324886144]","[1.98991259395774, -1.9899131364724443]",7.959662381295235,27,29
168,2,"[-0.8852572003804005, -3.871886404229657]","[-0.9949579788902089, -3.979783091618241]",16.91420284975716,24,26
169,2,"[-3.2650306607648734, 1.8546468246014243]","[-2.9848566044145364, 1.9899119077206262]",12.934432432223314,26,28
170,2,"[-3.26207131959678, 0.2576730487506964]","[-2.9848565846282034, 8.240316265554943e-07]",8.95460124177592,26,28
171,2,"[2.1406337200377106, -4.0255803075098235]","[1.9899131643932315, -3.9797841357693526]",19.899074983202055,24,26
172,2,"[0.6892771289999722, -2.492797094898035]","[0.9949585984279302, -1.9899136206144632]",4.9747902480285315,33,35
173,2,"[4.740371202432818, -0.16849257758797087]","[4.974690315363981, -4.0228290449818833e-07]",24.87372293480094,26,28
174,2,"[3.13336370969762, 0.5143197916801201]","[2.9848557047224884, 0.9949575422393129]",9.949560298818245,35,37
175,2,"[-4.675455663566652, 1.3634700860827893]","[-4.974690610384484, 0.9949594272028808]",25.868681991878475,28,30
176,2,"[4.622370224196168, 1.0405050382984316]","[4.974690411075229, 0.9949586575658028]",25.868681991823667,29,31
177,2,"[3.2684939205303314, 3.9342741846876956]","[2.9848566282613263, 3.979783753396164]",24.873845034120592,26,28
178,2,"[-2.7844631352429317, -2.9486608393397593]","[-2.9848546590093292, -2.9848555709600233]",17.909202483191812,25,27
179,2,"[1.1364453258341554, -0.9110684691793436]","[0.9949594982210415, -0.994958153090728]",1.9899181143799947,24,26
180,2,"[3.480179741355216, 4.096236783595635]","[2.9848572084197165, 3.9797838820770592]",24.873845034397398,31,33
181,2,"[-1.5009650759401665, -2.6944454761013037]","[-0.9949595875207465, -2.984855695343687]",9.949560298759222,37,39
182,2,"[2.8725812760971454, -2.3059861959870864]","[2.984855426671056, -1.9899134598244672]",12.934432432353624,26,28
183,2,"[3.303570621580067, -0.7809202826366688]","[2.984856921617717, -0.994958027321372]",9.949560298948404,26,28
184,2,"[1.7157109687446574, -4.141718386332998]","[1.9899111331734058, -3.97978425069189]",19.899074983285423,26,28
185,2,"[1.2683194846881074, -0.49389896973077363]","[0.9949586433749066, -1.0499794412053936e-06]",0.994959057312018,36,38
186,2,"[0.8868706629168548, -3.3995345126925987]","[0.9949585518347519, -2.9848568814057517]",9.94956029885693,28,30
187,2,"[2.4255871482284252, 3.7150420740426595]","[1.9899133281413235, 3.9797835791033367]",19.899074983268342,29,31
188,2,"[-2.9005844470704574, -4.139882951473544]","[-2.9848551673819177, -3.9797849069941273]",24.8738450342204,24,26
189,2,"[-4.877940878885515, 1.453788164539044]","[-4.974691353696484, 0.9949599839422594]",25.868681991995196,30,32
190,2,"[1.0966429295491151, 0.4781815061920769]","[0.9949586438294719, 9.839542928550804e-07]",0.9949590572853744,33,35
191,2,"[-2.7448617357724117, -1.1171226019275302]","[-2.984854808760532, -0.9949588996780082]",9.949560298751157,26,28
192,2,"[0.9674376723064118, -0.03310736528210523]","[0.994957950934559, -8.186087925865278e-07]",0.9949590573197487,21,23
193,2,"[4.9949237270004465, -3.722856933819053]","[4.974691439330781, -3.979782690957252]",40.79296672727331,26,28
194,2,"[1.9982802334473604, -0.979775814612049]","[1.9899128110771773, -0.9949576029777084]",4.974790247925666,19,21
195,2,"[-0.7352359431617046, 2.2282011203397243]","[-0.9949577462180886, 1.9899128996678694]",4.974790247892765,26,28
196,2,"[1.9705461895615448, 5.030461375510408]","[1.9899119359536712, 4.974692356003321]",28.853554125296334,22,24
197,2,"[-3.8052424759897576, -4.053917190306137]","[-3.979782951785744, -3.979784131856536]",31.83848758510002,25,27
198,2,"[2.297229487398309, 0.802682030145629]","[1.9899133726382017, 0.9949581272111088]",4.974790247955877,26,28
199,2,"[-2.312594774427588, -4.306745661552777]","[-1.98991301772373, -3.9797846439133324]",19.899074983258167,27,29
200,2,"[-4.242859524132552, 4.036514556560571]","[-3.979785185808668, 3.9797840673033553]",31.83848758527727,25,27
201,2,"[-3.155278594880073, -1.8086752039370673]","[-2.9848563686388134, -1.989911416175483]",12.934432432261453,25,27
202,2,"[-2.7990384411956426, -1.4848378282809618]","[-2.9848556845753493, -0.9949597379177689]",9.94956029882041,33,35
203,2,"[-4.409099850280004, 0.1951722589006888]","[-3.9797851953161474, 1.819933973006886e-07]",15.919243792818857,28,30
204,2,"[-4.42764734881572, 3.0756506401009824]","[-3.979784924326278, 2.984855744064662]",24.87384503417172,29,31
205,2,"[-2.726788281237166, 0.40972200555018823]","[-2.984855468337849, 9.453911633854507e-07]",8.954601241675022,29,31
206,2,"[3.8920098566293317, 1.544984259043268]","[3.9797838422144296, 1.9899107898326964]",19.899074983428456,31,33
207,2,"[0.33748773428567347, -1.7988223680985538]","[1.0199449918019511e-06, -1.9899119092207773]",3.979831190781322,27,29
208,2,"[-1.7100604102840533, 1.7355464212294667]","[-1.9899110743534527, 1.9899113121556224]",7.959662381542451,26,28
209,2,"[5.059987058904755, 1.6572333040576375]","[4.974691514185983, 1.9899110338055954]",28.853554125384356,27,29
210,2,"[0.5917021938690548, 2.3618612248498803]","[0.994957631267496, 1.9899126935147398]",4.974790247890075,29,31
211,2,"[-0.35629453021472646, -4.504142411767959]","[-3.631932345051423e-08, -3.9797848790656083]",15.919243792666055,34,36
212,2,"[0.6379193945897965, 4.686082913335093]","[0.994957786904908, 4.974690699164994]",25.868681991872776,28,30
213,2,"[-3.3248978702575656, 1.9456500820036169]","[-2.9848571634211964, 1.9899121413936403]",12.93443243246515,26,28
214,2,"[-3.0624390281312617, 0.36687548900435196]","[-2.9848558006335963, 1.4144964680403862e-06]",8.95460124188591,27,29
215,2,"[-4.130033155617591, -0.5082016127161841]","[-3.9797838617525465, -0.9949574167448313]",16.914202849850398,37,39
216,2,"[2.6231124878873198, -1.5608675917928236]","[2.984855250193751, -1.989910850298265]",12.934432432460174,30,32
217,2,"[1.6886960587491124, 3.0254075984868267]","[1.9899108107642005, 2.9848557861208342]",12.934432432443423,26,28
218,2,"[4.374300871469596, -2.717265081800156]","[3.97978474017902, -2.9848552807932167]",24.873845034135783,28,30
219,2,"[-1.0310050221126845, -3.5592600234965257]","[-0.9949586433695473, -3.979782512340708]",16.91420284991242,31,33
220,2,"[5.043031062101762, 4.3724899115447835]","[4.974691489327505, 3.9797852836713536]",40.79296672740437,27,29
221,2,"[0.4091610140729305, 3.5024209344145545]","[7.479175820863973e-08, 2.9848569959771916]",8.954601241819299,34,36
222,2,"[0.21460968726571217, 1.2655174451482596]","[5.838989237274639e-07, 0.9949595119797676]",0.9949590573125171,26,28
223,2,"[-4.20736581513199, 2.613969105887313]","[-3.979784090946118, 2.9848542834044958]",24.873845034355924,28,30
224,2,"[-3.812213927575195, 3.338932533785891]","[-3.979783546974536, 2.9848567053885247]",24.873845034167083,27,29
225,2,"[2.887967617744752, 2.137545704888079]","[2.9848550736208637, 1.9899131404768862]",12.934432432281643,24,26
226,2,"[-4.749717703426436, -2.015965635119835]","[-4.974690406546432, -1.9899122863423238]",28.853554125286678,26,28
227,2,"[-2.4257272841129693, -1.4322031874916443]","[-1.9899128964041628, -0.9949594385636076]",4.974790247861527,30,32
228,2,"[-4.222538273138293, 4.474448107838083]","[-3.979783917461935, 3.9797849511732144]",31.838487585157903,31,33
229,2,"[0.5509349448947329, -1.991431058861839]","[0.9949576886123372, -1.9899122339560833]",4.974790247825979,31,33
230,2,"[-1.0549092651593375, -0.5406459852304826]","[-0.9949586472719755, -0.994957266664693]",1.9899181145593143,31,33
231,2,"[1.0300859736127208, 0.16055733961213736]","[0.9949588288727108, 1.0339893275995127e-06]",0.9949590573126503,24,26
232,2,"[4.2945738057156335, -0.03109393504429825]","[3.9797850347553356, -6.134943936440208e-08]",15.919243792733738,26,28
233,2,"[5.039698071790721, 3.5985915673097812]","[4.974691425521197, 3.9797825707614725]",40.792966727331255,29,31
234,2,"[-2.9848523329808816, 4.409294997953702]","[-2.984855701036872, 3.9797851988594086]",24.873845034301162,28,30
235,2,"[-3.928408085652725, 3.250685014949801]","[-3.979783659720053, 2.9848570434123194]",24.873845034312346,25,27
