corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
44,2,"[2.3511672661817764, 1.4085885066773827]","[1.9899126446759465, 0.9949595058837517]",4.974790247830299,29,31
45,2,"[3.9650584839815837, -0.28451916634163954]","[3.9797838268356007, -1.0312211755121515e-06]",15.919243792672724,26,28
46,2,"[-3.8953549215917906, 2.1836266211634685]","[-3.979783286921619, 1.9899135418584344]",19.899074983419148,24,26
47,2,"[2.6704388978370295, 0.6274785031116412]","[2.9848550255223496, 0.9949576668752673]",9.949560298857296,28,30
48,2,"[2.7747039227347043, -0.06353309322863865]","[2.9848545665001955, -2.1218540046518159e-07]",8.954601241750161,25,27
49,2,"[0.2327841728716189, -0.7419799720084521]","[6.745164447278516e-07, -0.9949577956812519]",0.9949590573241291,26,28
50,2,"[-4.859708142140465, -4.015191787588563]","[-4.974689890967538, -3.9797842119228815]",40.79296672746883,23,25
51,2,"[-4.798165138567842, 1.3968426113411114]","[-4.974691159031189, 0.9949598433826421]",25.868681991934327,28,30
52,2,"[-1.900994753778415, 0.08776387752655612]","[-1.9899113438740705, 8.259474447924208e-07]",3.979831190846202,23,25
53,2,"[4.173480693003193, -2.5672475735155205]","[3.9797839271006206, -2.984854320910093]",24.87384503432561,30,32
54,2,"[-0.9176788681151518, 2.6168436586808186]","[-0.9949585789696458, 2.9848543462758905]",9.94956029894347,28,30
55,2,"[-2.777106785365786, -4.33172572335316]","[-2.9848552943728826, -3.9797848250397845]",24.873845034164372,27,29
56,2,"[-2.1529451221630156, -3.469094018518995]","[-1.9899122639118214, -2.9848567196823854]",12.934432432246213,31,33
57,2,"[4.4001039599879475, 3.155152686739629]","[3.979785046923979, 2.984855848733638]",24.87384503422997,28,30
58,2,"[1.3660544666667365, 3.8037564435222295]","[0.9949599853861517, 3.9797835216545114]",16.91420284993757,27,29
59,2,"[3.1096020674469314, -3.209522597006993]","[2.9848561569214587, -2.9848566974245596]",17.90920248321114,25,27
60,2,"[4.019804144537372, 0.40286455721626346]","[3.979783892865123, 1.4004661652651077e-06]",15.91924379285085,28,30
61,2,"[3.1481871888800006, 4.055974911216571]","[2.9848567451677948, 3.979784320884611]",24.87384503420561,24,26
62,2,"[-1.863644416288114, -3.99306829283659]","[-1.98991087987632, -3.979783993183667]",19.899074983381993,23,25
63,2,"[-2.785943935570517, -0.7464162444671354]","[-2.9848550786997263, -0.9949578264598177]",9.949560298787281,26,28
64,2,"[3.2564712030463303, 3.6938811725449563]","[2.9848562138115793, 3.9797829139772216]",24.87384503417671,27,29
65,2,"[-5.048810183360607, 0.11005237839427284]","[-4.974692171723913, 1.0675718216909975e-06]",24.873722934887773,23,25
66,2,"[-0.8457113277565034, -2.845616020779722]","[-0.9949576678425861, -2.984854711431326]",9.949560298960217,24,26
67,2,"[-3.892578638503088, -1.6628206448268497]","[-3.9797837275521974, -1.9899111068347535]",19.899074983270513,27,29
68,2,"[4.535395368064196, -1.8104019761074666]","[4.974690139788099, -1.9899122285028694]",28.853554125402958,35,37
69,2,"[0.19241596665206906, 2.0789141390866215]","[1.344484213993979e-06, 1.9899127406928994]",3.9798311909636004,24,26
70,2,"[-1.3964328716360295, 4.831048527062637]","[-0.9949598363489615, 4.974691222009518]",25.868681991926024,28,30
71,2,"[4.73546030020722, -2.541749290748271]","[4.974691333836228, -2.984854364254957]",33.8283241763828,32,34
72,2,"[-0.02817529966197263, -2.0390061074762786]","[-6.952335565067174e-07, -1.9899134725279064]",3.9798311909538393,21,23
73,2,"[-2.2032333375747317, -4.742277659089584]","[-1.9899127867233768, -4.974690334725239]",28.853554125375396,26,28
74,2,"[1.121938779954144, 0.027433197863541814]","[0.9949598865674444, 2.462422864077702e-07]",0.994959057414615,23,25
75,2,"[-4.592857587200109, -2.266660206217099]","[-4.974690341710013, -1.989912352342579]",28.853554125314744,30,32
76,2,"[4.180642672298535, -2.6668862395702027]","[3.9797841755925014, -2.9848545392554744]",24.873845034234684,27,29
77,2,"[-3.6362765097858754, -0.10800373475775515]","[-3.979782718542776, -8.341834228667871e-08]",15.919243792719465,28,30
78,2,"[4.973060650092552, -2.6413540197222356]","[4.9746913894287905, -2.984854744341616]",33.82832417621,28,30
79,2,"[1.762668005436196, 2.678984860966068]","[1.989911793036097, 2.9848546835768914]",12.934432432284005,27,29
80,2,"[-2.6865915495178276, 2.3369354097854425]","[-2.9848547617587045, 1.98991321246355]",12.93443243240501,27,29
81,2,"[-1.3539007209548468, 1.3548117052782542]","[-0.9949593479557575, 0.9949593549745303]",1.9899181143886615,28,30
82,2,"[1.3673442381915617, 0.36633276492552724]","[0.9949594631218828, 8.476812527353888e-07]",0.9949590573709663,28,30
83,2,"[-4.195432754642859, 3.4334975548337967]","[-3.979783988980586, 2.9848569068042856]",24.87384503423894,29,31
84,2,"[-1.8352121346894252, -3.2100504535054926]","[-1.9899115865179577, -2.9848567012189866]",12.934432432321602,25,27
85,2,"[-4.7024625504792175, 0.930743738247596]","[-4.974690437425459, 0.9949585580314285]",25.868681991814867,27,29
86,2,"[1.8182590652649724, -4.950140631778753]","[1.9899109880330372, -4.974691225805205]",28.853554125408884,24,26
87,2,"[0.12383291698463683, -2.8006832619731155]","[4.469648058979309e-07, -2.9848547969787753]",8.954601241688067,25,27
88,2,"[1.4865693737927668, -3.3344877669888877]","[0.9949598787869219, -2.9848557483161353]",9.9495602988862,33,35
89,2,"[1.955202438169251, -1.159830053882497]","[1.9899120369189658, -0.9949596879292799]",4.974790247873782,24,26
90,2,"[4.4721150846641615, -3.7117855319450292]","[3.979784876360099, -3.979783753545897]",31.83848758512848,31,33
91,2,"[-1.627480565245353, -3.9580311424963677]","[-1.9899111842329338, -3.979783842005974]",19.89907498323376,28,30
92,2,"[4.348862651172483, 3.863954978621245]","[3.9797849862071417, 3.9797836729310143]",31.838487585179447,27,29
93,2,"[-2.4786777321968065, 1.6382366313899936]","[-1.98991324992402, 1.9899121124921035]",7.959662381315556,32,34
94,2,"[3.2483553300604493, 0.5652563107784943]","[2.984855808001325, 0.9949575844782034]",9.949560298802504,30,32
95,2,"[0.30362192236550634, -2.643432541179375]","[4.440123795280589e-07, -2.984854769681063]",8.954601241697441,28,30
96,2,"[-4.1666276576675925, 4.067489361442067]","[-3.97978513896553, 3.979784393208335]",31.83848758530072,24,26
97,2,"[4.100280905352505, 1.3629589224782634]","[3.9797840275738623, 0.9949599385647969]",16.914202849895915,27,29
98,2,"[-1.648334939661305, -1.5440939559663525]","[-1.9899120565188926, -1.9899107352495597]",7.959662381558967,31,33
99,2,"[2.313786151631251, 4.066409061914389]","[1.989913545305102, 3.979784053738569]",19.899074983363594,26,28
100,2,"[3.9637649844748006, 2.8659255895820683]","[3.979783696853746, 2.984854369653673]",24.873845034303883,23,25
