corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
29,3,"[-0.3449880971246584, -4.344834792347776, -1.1486608392506241]","[-6.656490810189903e-07, -3.979784518024722, -0.9949587644897248]",16.914202849731055,28,30
30,3,"[3.108225632897059, 4.114166052313382, -3.0364391168246185]","[2.9848564450313857, 3.9797847092811875, -2.984855997139558]",33.82844627570404,24,26
31,3,"[-4.434190212861219, 3.8640686400802684, -1.132493424856317]","[-3.979785046492704, 3.9797837914877854, -0.9949587041063843]",32.83344664229507,29,31
32,3,"[0.4276322740998477, 4.792993915399772, -4.438377186158358]","[7.975692012477306e-07, 4.974691300876697, -3.979784634607396]",40.792966727249535,30,32
33,3,"[1.518776396309459, -4.361160472833362, -1.2751981725030364]","[1.989911009776345, -3.9797838834750725, -0.9949586476791094]",20.894034040405636,35,37
34,3,"[3.1110609427808944, -0.6812443365823038, 5.0911473039662125]","[2.9848559805656847, -0.9949571815909111, 4.974691672260978]",34.823283233573875,26,28
35,3,"[0.6047670778532064, -1.8312995570078363, -2.866060022735328]","[0.9949572954597046, -1.9899120859724209, -2.984855593277077]",13.929391489498228,28,30
36,3,"[-1.5306697289097029, -1.3052592767021998, -4.4163719401066395]","[-1.9899111281147672, -0.994958673154524, -3.979783981490899]",20.89403404035407,33,35
37,3,"[-1.3355601978698428, -0.36619755787033714, 2.28083458292536]","[-0.9949592257696965, -8.463033203066419e-07, 1.989912597278186]",4.974790247884233,28,30
38,3,"[1.6049099235492656, 2.1377603095465396, -5.0343558975809835]","[1.9899107625274381, 1.9899123546174982, -4.974691443144266]",32.83338531608237,28,30
39,3,"[-2.891085828295311, 1.6556471132145303, -0.1639488698393894]","[-2.9848555673412167, 1.9899110118210939, -2.3357560196862964e-07]",12.93443243235106,27,29
40,3,"[-5.065590009156137, 3.118025138501861, 2.793570030493055]","[-4.974691746809782, 2.9848561928730253, 2.9848547387026714]",42.78292541777174,25,27
41,3,"[0.4958122290540814, -4.4394155440509735, 2.7291141072136664]","[9.276210500171308e-07, -3.979783884090111, 2.9848556969508264]",24.873845034119373,37,39
42,3,"[0.8572271383691668, 2.887270166097502, 2.577889202133406]","[0.994958595537432, 2.984855670009678, 2.984854656151619]",18.904161540283486,30,32
43,3,"[3.102741216848252, 0.1844025999833585, -3.6830769336984064]","[2.984855857489991, 2.7660779346684605e-07, -3.9797827987380945]",24.87384503419033,27,29
44,3,"[1.7526525274080118, 1.2336515589321788, 2.4806726369186523]","[1.9899121951229457, 0.9949586705305604, 1.9899133477742323]",8.954621438447717,32,34
45,3,"[-3.380418498040471, -3.1234539530210386, 3.9977934563259234]","[-2.9848566331604696, -2.9848558152294657, 3.979783875040804]",33.82844627560977,28,30
46,3,"[2.559772656149205, 4.180259724291306, 2.649244888718548]","[2.984854651370886, 3.9797839028171995, 2.98485550936191]",33.828446275660774,31,33
47,3,"[0.9948703333406907, 1.5783192271654265, 3.984669941145701]","[0.9949586376139791, 1.9899107610491888, 3.979783862741799]",20.89403404053831,29,31
48,3,"[0.806981166202271, 1.3556871611226873, -3.51767842812313]","[0.9949586376449895, 0.9949586376819929, -2.9848567017698846]",10.944519355871378,48,50
49,3,"[-0.2670467060111079, 2.2159064264509336, -2.345546769240418]","[-5.368752194877746e-07, 1.9899126007822987, -1.9899132981650087]",7.95966238141638,27,29
50,3,"[-3.0489171914287625, -1.9064134837819848, -2.6470335693533857]","[-2.984855782763684, -1.9899121234078785, -2.9848542303634193]",21.889033673959005,27,29
51,3,"[-2.9192945967473065, -0.76952736903079, 4.176266382167388]","[-2.984855456994613, -0.9949575272580282, 3.9797846914075734]",25.868804091434022,25,27
52,3,"[0.07229078260447519, -3.195695300451092, -4.33181010553985]","[8.856513250683357e-08, -2.9848560310924124, -3.9797848257485]",24.873845034155053,27,29
53,3,"[2.0086389262123543, -1.2001406521713887, 3.2955488930340797]","[1.9899122715477646, -0.9949591639624706, 2.984856844852339]",13.929391489447994,26,28
54,3,"[1.6333902708814865, 3.033512453543614, -2.335272556355085]","[1.9899112641291026, 2.9848557384388856, -1.989912815592009]",16.914263622848637,28,30
55,3,"[1.9697553660012348, -2.41600527673632, 4.496061229570986]","[1.9899122324981735, -1.9899123576009836, 3.979784838778494]",23.878906173761166,33,35
56,3,"[1.3964726429017533, -1.7969991662044968, -2.360198530127128]","[0.9949598370288499, -1.9899120346515315, -1.9899129814762373]",8.954621438605269,28,30
57,3,"[-3.1649117688663706, 1.9931234190717726, -2.8803521229012246]","[-2.9848568887349334, 1.9899122515435088, -2.984855014319033]",21.88903367389991,24,26
58,3,"[0.9759054430974876, -2.410137324284341, 1.6585619946892143]","[0.9949586293301326, -1.9899130828674498, 1.989911802510052]",8.954621438381063,29,31
59,3,"[3.2249828202551223, 2.8469784898012485, 2.6711176287312046]","[2.9848561086834793, 2.984855484784816, 2.984854592841363]",26.863803724745644,27,29
60,3,"[-3.197722565711339, -4.214938142878529, 2.037236003710828]","[-2.9848566160936425, -3.9797849506729794, 1.989912392557364]",28.853676224906977,25,27
61,3,"[-1.3481245307458427, -0.6927746416297236, -4.801033289795676]","[-0.9949597448279114, -0.9949578517068756, -4.974691019797206]",26.863641049121348,27,29
62,3,"[-2.4619371594234964, -4.775153624325489, 3.8828623114367753]","[-1.989913747757178, -4.974691284646666, 3.9797838267646064]",44.77279791801415,30,32
63,3,"[-2.627617963842248, 0.5871326164276027, -4.720851756430025]","[-2.9848550031250447, 0.9949575441837758, -4.974691098386697]",34.82328323347258,29,31
64,3,"[1.708517286969939, -1.8121999794780788, 4.074692474446498]","[1.9899110575897407, -1.9899117546950504, 3.979784073224636]",23.87890617389794,26,28
65,3,"[3.974330254684527, -1.7890240679757028, 4.1058395718703915]","[3.979783840012438, -1.9899112671735222, 3.979784338836233]",35.81831877570727,25,27
66,3,"[5.080654576627496, 3.3322564006292277, 3.5314826010135443]","[4.974691393789914, 2.984855717996808, 3.979782859679757]",49.747567968687875,35,37
67,3,"[-2.5701505422429194, 0.7854325643034246, -4.431299440974153]","[-2.984854427987172, 0.9949585596721067, -3.979784545247803]",25.868804091455452,30,32
68,3,"[-4.148040326946102, 5.108660347220895, -1.7752140858786722]","[-3.9797845359615405, 4.974691931099663, -1.989911147542124]",44.77279791793845,25,27
69,3,"[2.5414032593801865, 3.1402501429946, 3.6661582951140277]","[2.9848543394147096, 2.9848557186328013, 3.979783754956783]",33.82844627580397,32,34
70,3,"[5.0957137653980835, -2.6470759909696735, -4.706807532956675]","[4.974691499433424, -2.9848548117511386, -4.974690836580983]",58.702047110790154,28,30
71,3,"[-0.9093988557354393, -3.7879739409515834, -4.890358894980555]","[-0.9949583387779902, -3.979782797724656, -4.9746910114747385]",41.78792578436517,25,27
72,3,"[-1.4292292900711825, 2.905479691010421, 0.677690278144726]","[-0.9949598877560168, 2.9848556606222223, 0.9949583062386148]",10.944519356005577,29,31
73,3,"[-1.9171533904859746, 1.5804621362454494, -2.7441338336377785]","[-1.989912199171457, 1.989910828418949, -2.9848555021593874]",16.914263622994245,29,31
74,3,"[-4.972733992221849, 2.7069786771090163, 1.267129189007453]","[-4.974691388000495, 2.984854934862036, 0.9949591720936469]",34.8232832332951,27,29
75,3,"[2.6859788748898303, -4.721274709118305, 3.4521049889858793]","[2.984855491713248, -4.974691213737119, 2.9848567691167767]",42.78292541775636,30,32
76,3,"[1.223948288371746, 0.6491683912974349, 1.2760478526928036]","[0.9949590190559788, 0.9949574033751637, 0.9949592120983405]",2.984877171676242,27,29
77,3,"[3.731796447932049, 0.8902298271632079, 0.8289318900549567]","[3.979782785983232, 0.9949584105434136, 0.9949582283808317]",17.909161906918705,26,28
78,3,"[5.024554568353442, 2.628916910782136, -0.5909114321803743]","[4.974691417474555, 2.9848550159084217, -0.9949576170045171]",34.82328323342194,29,31
79,3,"[2.1237452803371797, -1.134279969876086, -2.7763152641689706]","[1.989912719344283, -0.9949591470137096, -2.9848545823214305]",13.92939148947971,25,27
80,3,"[0.9917632193306565, 4.384584684686863, 4.394388684958339]","[0.9949586353508216, 3.9797848456291782, 3.979784965809383]",32.83344664244795,28,30
81,3,"[-1.6188899521997793, 0.28341725411015695, -2.9528483986446212]","[-1.9899110488456662, 3.7169932652347924e-07, -2.9848556756687916]",12.934432432346602,28,30
82,3,"[5.075262561268567, 4.926647376567662, 1.5309714402042607]","[4.974691398300426, 4.974691387099505, 1.9899111499204174]",53.72727705987113,33,35
83,3,"[3.1171999710973273, 2.2026256515450884, 0.9539401629641544]","[2.9848561892983074, 1.989913145141184, 0.9949585008007631]",13.92939148934966,25,27
84,3,"[-4.5737165108336875, -0.46321313226075045, 1.7898117341942843]","[-4.974690749652302, -7.838304839838406e-07, 1.9899122055490936]",28.853554125298906,32,34
85,3,"[1.8179237261689307, -1.299224387354792, 4.522925943378232]","[1.9899122337070192, -0.9949586376561234, 3.9797849457497008]",20.89403404034078,51,53
86,3,"[-3.4062639898953626, 0.0036807292473408637, 1.9546519198804253]","[-2.984856994429448, 2.6254879025270193e-09, 1.9899122070889546]",12.93443243237163,28,30
87,3,"[2.0186706523321263, 1.5220629173126712, -2.3010486942529518]","[1.9899122347378915, 1.9899108682425357, -1.9899122545396815]",11.93949357203151,34,36
88,3,"[-3.520444736648991, 1.3920289467055191, 1.0168536692678423]","[-3.9797828328585716, 0.994958640278404, 0.9949586376890466]",17.90916190685587,40,42
89,3,"[-3.283394454638173, 2.1006248506425687, -0.45903880464735813]","[-2.984855785276305, 1.98991225262169, -1.1131414883378587e-06]",12.934432432288395,31,33
90,3,"[1.7178684580162864, 3.454638896846343, -3.381980891372307]","[1.9899120900842973, 2.984856835091447, -2.984856048473278]",21.889033673810033,30,32
91,3,"[-4.923956551712393, 2.8580104846928567, 1.1233016335627868]","[-4.974691037452376, 2.98485482635642, 0.9949594010108579]",34.82328323341365,24,26
92,3,"[2.044309192930526, 3.4627069438837, 3.1007839726028843]","[1.9899122484247886, 2.98485709725403, 2.9848557350373386]",21.88903367391339,30,32
93,3,"[4.7198223045511645, 0.36797520744569034, -0.11780472156256927]","[4.9746909050070185, 8.64695029057714e-07, -9.2390803291782e-08]",24.873722934738506,28,30
94,3,"[-1.004675073118924, -3.5462037212753454, 0.7434980647119094]","[-0.9949586385786974, -3.979782395882561, 0.9949585975247294]",17.909161907070477,32,34
95,3,"[-2.2833917509019774, 4.314188925060869, 0.8518738357974796]","[-1.98991284809263, 3.9797846924909575, 0.9949584361959675]",20.89403404032799,27,29
96,3,"[0.9506834484030477, -1.4855714726194176, -4.587629035748275]","[0.9949586350497391, -0.9949597942015136, -4.974691124019183]",26.863641049008002,33,35
97,3,"[-4.794943842580596, -0.7850481238712579, -4.254050528284284]","[-4.974690744878092, -0.9949580476000774, -3.979784730532921]",41.78792578439689,26,28
98,3,"[1.0941128247310248, 3.9011635777500926, 3.921047721151715]","[0.9949595760057935, 3.9797829890386667, 3.97978323009131]",32.83344664241851,23,25
99,3,"[1.6286249997540594, -2.9569860457171866, 3.71708755311485]","[1.9899112004682744, -2.984855679030959, 3.9797834057231674]",28.85367622475477,28,30
100,3,"[3.9535967776072516, -3.106267290081703, 2.431243118291735]","[3.9797838468866757, -2.9848557602519024, 1.9899134477666138]",28.853676224795187,29,31
